	cpi_pdiff2	bmon_gdp_rdiff2	stock_pdiff2	cons_pdiff2	pdebt_gdp_rdiff2	inv_gdp_rdiff2	ca_gdp_rdiff2	tloan_gdp_rdiff2	tdbtserv_gdp_rdiff2	global_loan2	global_drate	drate	pred	year	iso	crisis
435	-0.003	0.005	-0.003	-0.005	-0.003	0.0	-0.002	-0.004	-0.003	-0.011	-0.034	-0.001	0.01	1961	ESP	0
436	-0.006	0.0	-0.001	-0.011	-0.003	0.0	0.001	-0.004	-0.004	-0.015	-0.028	-0.0	0.005	1962	ESP	0
437	0.002	-0.003	-0.001	-0.012	-0.002	-0.0	0.003	-0.005	-0.005	-0.008	-0.03	0.002	0.017	1963	ESP	0
438	-0.004	0.001	-0.0	-0.008	-0.001	0.0	0.0	-0.008	-0.003	-0.017	-0.029	0.003	0.01	1964	ESP	0
439	-0.004	0.006	-0.0	-0.005	-0.004	0.001	0.003	0.003	0.0	-0.014	-0.037	0.001	0.025	1965	ESP	0
440	-0.002	-0.003	-0.001	-0.009	-0.004	0.0	0.002	0.0	-0.003	-0.017	-0.029	0.003	0.014	1966	ESP	0
441	-0.011	0.002	-0.001	-0.003	-0.001	-0.001	-0.003	-0.003	-0.002	-0.015	-0.029	0.014	0.023	1967	ESP	0
442	-0.007	0.006	-0.0	-0.006	-0.005	-0.001	-0.005	0.007	-0.004	-0.019	-0.03	0.009	0.021	1968	ESP	0
443	-0.01	0.011	0.01	-0.018	-0.008	-0.001	-0.002	0.015	-0.001	-0.014	0.004	0.012	0.073	1969	ESP	0
444	-0.01	0.008	0.005	-0.011	-0.007	-0.003	-0.004	0.005	0.003	-0.023	-0.003	0.006	0.042	1970	ESP	0
445	-0.014	0.003	-0.003	-0.0	-0.005	0.002	-0.008	0.007	-0.002	-0.012	-0.012	0.028	0.059	1971	ESP	0
446	0.001	0.007	-0.001	-0.008	-0.005	0.001	-0.005	0.005	-0.004	-0.002	-0.006	0.025	0.084	1972	ESP	0
447	-0.011	0.006	0.0	-0.015	-0.006	0.004	0.003	0.001	0.004	-0.014	-0.01	0.006	0.045	1973	ESP	0
448	-0.038	-0.008	-0.001	-0.005	-0.004	0.01	-0.002	0.002	-0.001	-0.017	0.03	0.041	0.082	1974	ESP	0
449	-0.027	-0.005	0.003	-0.0	-0.003	-0.001	-0.001	-0.003	-0.002	-0.014	-0.021	0.017	0.019	1975	ESP	1
450	-0.036	0.001	0.003	-0.0	-0.003	-0.007	0.001	-0.001	0.002	-0.017	-0.031	0.05	0.038	1976	ESP	1
451	-0.013	0.001	-0.002	0.004	0.002	-0.003	-0.002	-0.0	0.006	-0.021	-0.023	0.016	0.041	1982	ESP	0
452	-0.017	0.001	0.0	0.001	-0.003	-0.0	-0.003	-0.016	0.006	-0.019	-0.021	0.033	0.037	1983	ESP	0
453	-0.006	0.002	0.001	0.0	0.001	-0.006	-0.007	-0.012	-0.007	-0.013	0.002	-0.017	0.014	1984	ESP	0
454	-0.005	0.001	0.003	-0.0	-0.001	-0.005	-0.006	-0.021	-0.012	-0.006	0.005	-0.012	0.016	1985	ESP	0
455	0.001	-0.003	-0.015	-0.007	-0.002	0.001	-0.001	-0.019	-0.024	0.017	0.005	0.009	0.038	1986	ESP	0
456	0.001	0.006	-0.029	-0.006	0.003	0.001	0.005	-0.019	-0.01	0.074	-0.018	0.056	0.14	1987	ESP	0
457	0.003	0.002	0.002	-0.024	-0.008	-0.009	0.0	0.002	-0.0	0.084	0.012	0.01	0.151	1988	ESP	0
458	0.02	0.008	0.004	-0.009	-0.005	0.005	0.016	0.029	0.037	0.045	0.169	0.015	0.41	1989	ESP	0
459	0.006	0.0	0.0	-0.006	-0.008	0.008	0.018	-0.004	0.042	0.024	0.09	0.017	0.264	1990	ESP	0
460	-0.02	0.005	0.001	-0.0	-0.002	-0.006	0.003	-0.023	-0.009	-0.016	0.047	0.012	0.068	1991	ESP	0
461	-0.01	-0.005	-0.001	-0.003	-0.003	-0.011	-0.002	-0.015	-0.011	-0.015	0.009	0.007	0.015	1992	ESP	0
462	-0.007	0.002	-0.002	-0.003	0.009	-0.015	-0.008	-0.017	-0.011	-0.017	0.0	0.016	0.024	1993	ESP	0
463	-0.007	0.006	-0.003	-0.006	0.024	-0.001	-0.01	-0.006	0.003	-0.006	-0.01	-0.01	0.049	1994	ESP	0
464	-0.005	0.001	-0.002	0.0	-0.002	-0.0	-0.002	-0.007	0.002	-0.012	-0.028	-0.017	0.005	1995	ESP	0
465	-0.008	-0.004	-0.001	0.0	-0.0	0.001	-0.005	-0.008	-0.006	-0.008	-0.019	-0.007	0.012	1996	ESP	0
466	-0.004	-0.001	-0.001	-0.001	-0.001	-0.002	-0.0	0.003	-0.009	-0.012	-0.032	-0.004	0.011	1997	ESP	0
467	-0.006	0.004	-0.015	-0.008	-0.004	-0.002	0.001	0.021	-0.014	-0.007	-0.007	-0.0	0.038	1998	ESP	0
468	-0.006	-0.003	-0.0	-0.006	-0.006	0.003	0.0	0.021	-0.009	-0.0	-0.038	-0.018	0.015	1999	ESP	0
469	-0.011	-0.002	-0.0	-0.007	-0.005	0.005	0.004	0.04	0.008	-0.011	-0.01	-0.012	0.074	2000	ESP	0
470	-0.011	0.002	-0.001	-0.006	-0.003	0.0	0.003	0.016	-0.003	-0.016	-0.027	-0.001	0.027	2001	ESP	0
471	-0.007	0.002	0.001	-0.003	0.0	-0.002	-0.002	0.007	-0.004	-0.007	-0.037	-0.015	0.007	2002	ESP	0
472	-0.007	-0.0	0.0	0.0	0.001	0.001	-0.002	0.021	-0.008	-0.009	-0.047	-0.018	0.007	2003	ESP	0
473	-0.007	0.001	0.0	0.001	-0.004	-0.0	0.005	0.043	-0.007	-0.012	-0.054	-0.02	0.023	2004	ESP	0
474	-0.001	0.004	0.013	0.003	-0.003	0.011	0.005	0.209	0.001	0.008	-0.038	-0.013	0.276	2005	ESP	0
475	-0.01	0.031	0.021	0.001	0.006	0.011	-0.001	0.161	0.013	0.087	0.035	0.006	0.438	2006	ESP	1
476	-0.009	0.025	0.033	0.011	0.02	-0.002	0.009	0.15	0.066	0.172	0.069	0.026	0.646	2007	ESP	1
477	-0.001	-0.004	0.005	0.013	0.025	-0.004	-0.005	-0.02	-0.005	-0.009	-0.013	-0.022	0.035	2013	ESP	0
478	0.005	-0.002	-0.0	-0.001	0.006	-0.003	-0.005	-0.012	-0.007	-0.01	-0.02	-0.014	0.011	2014	ESP	0
479	0.007	0.003	-0.0	-0.0	-0.0	-0.002	0.001	-0.015	-0.006	-0.011	-0.02	-0.01	0.022	2015	ESP	0
480	0.015	0.002	0.007	-0.003	-0.005	-0.001	-0.003	-0.011	-0.006	-0.005	-0.023	-0.012	0.032	2016	ESP	0
481	0.003	0.0	0.001	-0.007	-0.002	-0.003	0.001	-0.011	-0.01	-0.008	0.005	0.014	0.058	1926	FIN	0
482	0.016	-0.002	-0.007	-0.004	-0.004	-0.002	0.001	-0.001	-0.002	0.009	0.01	0.003	0.093	1927	FIN	0
483	-0.002	0.007	-0.001	-0.012	-0.007	0.011	0.007	0.016	-0.001	-0.011	0.021	0.0	0.104	1928	FIN	0
484	0.01	0.004	-0.001	-0.014	-0.01	0.012	0.007	0.036	0.004	-0.007	0.087	-0.008	0.196	1929	FIN	1
485	0.036	0.013	0.01	0.089	0.001	-0.01	0.015	0.023	0.012	0.007	0.035	-0.016	0.29	1930	FIN	1
486	0.011	-0.001	0.013	-0.004	0.03	0.002	0.007	0.002	0.007	-0.013	-0.028	-0.004	0.098	1950	FIN	0
487	0.002	-0.005	-0.002	-0.006	0.003	0.001	-0.006	-0.01	-0.003	-0.011	-0.018	-0.012	0.009	1951	FIN	0
488	0.001	-0.004	-0.002	-0.002	0.01	0.002	0.003	-0.007	-0.005	-0.015	-0.027	-0.014	0.016	1952	FIN	0
489	0.001	0.013	-0.002	0.001	-0.004	0.007	0.023	0.011	0.011	-0.011	-0.041	-0.029	0.056	1953	FIN	0
490	-0.001	0.01	0.002	-0.001	-0.003	-0.001	-0.002	0.001	0.01	-0.014	-0.031	-0.022	0.023	1954	FIN	0
491	0.019	0.0	0.003	-0.006	-0.003	0.001	0.0	-0.002	0.013	-0.012	-0.028	-0.027	0.034	1955	FIN	0
492	-0.005	-0.004	-0.002	-0.003	-0.003	-0.001	0.002	-0.009	0.002	-0.012	-0.019	-0.017	0.005	1956	FIN	0
493	-0.009	-0.007	0.002	0.002	-0.002	-0.002	0.002	-0.01	-0.002	-0.024	0.006	-0.019	0.012	1957	FIN	0
494	-0.005	-0.005	0.005	0.025	-0.002	-0.003	-0.003	-0.013	-0.005	-0.015	0.0	-0.025	0.029	1958	FIN	0
495	-0.005	0.002	-0.003	0.001	-0.002	0.001	-0.003	-0.004	0.003	-0.016	-0.013	-0.025	0.014	1959	FIN	0
496	-0.008	0.003	0.001	-0.006	-0.006	0.009	0.0	-0.003	-0.001	0.003	-0.006	-0.025	0.038	1960	FIN	0
497	-0.007	-0.002	-0.0	-0.006	-0.003	0.002	0.002	-0.005	0.036	0.001	-0.015	-0.029	0.051	1961	FIN	0
498	-0.007	-0.001	-0.0	0.001	-0.004	-0.004	0.001	-0.004	-0.001	-0.009	-0.018	-0.016	0.013	1962	FIN	0
499	-0.004	-0.002	0.0	0.002	0.001	-0.005	-0.004	-0.01	-0.0	-0.005	-0.017	-0.013	0.019	1963	FIN	0
500	0.002	-0.001	0.0	-0.003	0.002	-0.002	0.005	-0.008	-0.002	-0.012	-0.01	-0.018	0.028	1964	FIN	0
501	-0.002	-0.004	-0.0	-0.001	-0.002	-0.0	0.003	-0.009	-0.004	-0.013	-0.017	-0.015	0.013	1965	FIN	0
502	-0.007	0.0	0.002	-0.003	-0.001	0.0	-0.0	-0.008	-0.002	-0.011	-0.016	-0.019	0.011	1966	FIN	0
503	-0.006	0.001	0.0	-0.002	-0.001	-0.001	-0.001	-0.009	0.006	-0.014	-0.022	-0.02	0.007	1967	FIN	0
504	0.005	-0.004	0.0	0.008	0.001	-0.007	-0.009	-0.007	-0.012	-0.013	-0.008	0.005	0.036	1968	FIN	0
505	-0.011	-0.006	0.004	-0.0	-0.001	-0.004	-0.007	-0.015	-0.008	-0.014	0.009	0.005	0.027	1969	FIN	0
506	-0.002	-0.003	0.004	-0.02	-0.004	0.004	-0.003	-0.01	-0.003	-0.017	0.002	0.004	0.028	1970	FIN	0
507	-0.013	0.002	-0.007	0.003	-0.006	-0.002	0.005	0.005	0.001	-0.007	-0.026	0.04	0.072	1971	FIN	0
508	-0.014	0.0	0.001	-0.0	-0.003	-0.001	-0.003	-0.009	-0.008	-0.005	-0.025	0.042	0.05	1972	FIN	0
509	-0.013	-0.005	-0.007	-0.013	-0.003	-0.001	-0.001	-0.011	0.002	-0.013	-0.006	0.011	0.016	1973	FIN	0
510	-0.032	-0.015	0.012	-0.004	-0.003	0.003	-0.002	-0.02	0.004	-0.02	0.051	0.006	0.056	1974	FIN	0
511	0.037	-0.001	0.011	0.0	0.003	-0.002	0.015	-0.015	-0.0	-0.006	0.01	-0.004	0.123	1975	FIN	0
512	0.006	-0.003	0.004	-0.002	0.0	-0.002	-0.004	-0.012	0.006	-0.013	-0.016	-0.018	0.024	1976	FIN	0
513	-0.016	-0.005	0.005	0.001	-0.001	-0.007	-0.0	-0.015	-0.004	-0.026	0.011	0.001	0.02	1977	FIN	0
514	-0.023	0.002	0.005	-0.003	-0.005	-0.015	-0.005	-0.016	-0.012	-0.015	0.001	0.046	0.034	1978	FIN	0
515	-0.01	0.002	-0.0	-0.004	-0.001	-0.008	0.001	-0.012	-0.005	-0.017	0.002	0.008	0.031	1979	FIN	0
516	-0.025	-0.004	-0.002	-0.004	-0.003	0.002	-0.0	-0.015	0.001	-0.021	-0.001	0.036	0.04	1980	FIN	0
517	-0.019	0.0	-0.002	0.001	-0.002	-0.001	0.0	-0.009	0.001	-0.022	-0.006	0.012	0.03	1981	FIN	0
518	-0.014	0.002	0.001	-0.0	0.0	0.001	-0.004	-0.004	-0.0	-0.022	-0.024	0.033	0.045	1982	FIN	0
519	-0.017	0.005	-0.019	0.007	-0.004	-0.002	0.009	0.007	0.001	-0.01	-0.034	0.103	0.122	1983	FIN	0
520	-0.015	0.004	-0.012	-0.001	-0.003	-0.001	-0.002	-0.004	0.004	-0.015	-0.034	0.077	0.075	1984	FIN	0
521	-0.023	0.003	0.001	-0.006	-0.006	-0.004	-0.0	0.005	0.0	-0.014	-0.001	0.058	0.089	1985	FIN	0
522	-0.017	0.004	0.005	-0.007	-0.004	0.001	-0.0	0.013	0.001	0.014	0.012	0.065	0.162	1986	FIN	0
523	-0.008	-0.0	-0.018	-0.014	0.006	0.002	0.002	0.012	0.005	0.042	-0.014	0.021	0.11	1987	FIN	0
524	0.002	0.006	-0.016	-0.012	-0.01	0.001	0.002	0.068	0.054	0.059	-0.009	0.043	0.263	1988	FIN	0
525	0.01	0.002	0.026	-0.023	-0.011	0.005	0.006	0.083	0.091	0.035	0.155	0.037	0.491	1989	FIN	1
526	-0.012	-0.012	-0.005	0.002	-0.007	0.005	0.003	0.007	0.032	-0.005	0.054	0.002	0.139	1990	FIN	1
527	0.006	-0.003	0.004	0.007	-0.005	0.002	-0.005	0.0	-0.001	-0.007	-0.014	-0.021	0.039	1996	FIN	0
528	0.001	-0.001	-0.001	-0.002	-0.003	0.002	-0.001	0.003	-0.005	-0.006	-0.032	-0.017	0.016	1997	FIN	0
529	-0.001	-0.004	-0.004	-0.008	0.007	-0.0	-0.001	-0.009	-0.012	-0.004	0.012	-0.018	0.034	1998	FIN	0
530	-0.003	-0.006	-0.01	-0.01	0.003	0.001	0.002	0.008	-0.001	0.013	-0.038	0.003	0.037	1999	FIN	0
531	-0.005	-0.008	-0.009	-0.009	-0.004	0.001	-0.001	0.004	-0.001	-0.01	-0.009	-0.009	0.016	2000	FIN	0
532	-0.008	-0.002	-0.001	-0.003	-0.003	0.014	-0.001	-0.002	0.001	-0.003	-0.005	-0.018	0.045	2001	FIN	0
533	-0.006	0.001	0.004	-0.001	-0.003	0.001	-0.001	0.009	-0.003	-0.006	-0.041	-0.023	0.008	2002	FIN	0
534	-0.005	-0.001	0.001	-0.004	-0.002	-0.004	0.004	0.01	-0.006	-0.008	-0.036	-0.019	0.007	2003	FIN	0
535	0.002	0.002	0.004	0.002	0.0	-0.003	0.007	0.011	-0.006	-0.007	-0.031	-0.021	0.037	2004	FIN	0
536	-0.005	-0.001	0.005	-0.011	-0.01	-0.003	0.002	0.017	-0.001	0.052	-0.021	0.011	0.111	2005	FIN	0
537	0.006	-0.007	0.02	-0.061	-0.007	0.007	0.005	0.025	0.008	0.214	0.029	0.008	0.323	2006	FIN	0
538	0.009	0.004	0.03	-0.072	0.009	0.005	0.003	-0.002	0.02	0.258	0.036	0.002	0.378	2007	FIN	0
539	0.0	0.014	-0.039	0.011	0.007	0.004	0.003	0.018	-0.001	0.191	0.021	-0.055	0.251	2008	FIN	0
540	-0.004	-0.0	-0.024	0.004	-0.001	-0.001	0.003	0.032	-0.003	0.087	-0.068	-0.04	0.06	2009	FIN	0
541	-0.001	0.003	0.006	-0.008	0.032	-0.007	0.012	0.011	-0.006	-0.002	-0.026	-0.009	0.081	2010	FIN	0
542	-0.006	0.001	-0.002	0.002	0.002	-0.001	0.007	-0.003	-0.006	-0.014	-0.015	-0.018	0.021	2011	FIN	0
543	-0.009	0.002	0.009	-0.003	-0.001	-0.001	0.004	0.002	-0.007	-0.012	-0.022	-0.016	0.022	2012	FIN	0
544	-0.008	0.004	0.002	-0.005	-0.001	-0.001	-0.002	0.002	-0.006	-0.009	-0.021	-0.015	0.017	2013	FIN	0
545	-0.002	0.001	0.001	0.002	0.002	-0.003	-0.003	0.024	-0.006	-0.024	-0.045	-0.01	0.014	2014	FIN	0
546	0.002	0.003	0.002	0.0	0.0	-0.002	-0.003	-0.009	-0.009	-0.022	-0.021	-0.002	0.016	2015	FIN	0
547	0.005	-0.0	-0.001	-0.001	-0.003	-0.001	0.0	-0.008	-0.01	-0.017	-0.025	0.001	0.015	2016	FIN	0
548	0.016	0.001	0.004	0.039	-0.004	0.019	0.002	-0.006	-0.003	-0.028	0.047	-0.006	0.158	1902	FRA	0
549	0.027	-0.008	0.004	0.008	0.015	0.007	0.001	-0.014	-0.005	-0.011	0.047	0.006	0.154	1903	FRA	0
550	0.009	-0.001	-0.009	-0.006	0.0	-0.011	-0.002	-0.004	-0.004	-0.007	0.009	-0.008	0.042	1904	FRA	0
551	0.011	0.001	-0.008	0.001	-0.005	0.013	-0.008	-0.015	-0.004	-0.012	0.083	-0.009	0.124	1905	FRA	0
552	-0.001	0.004	-0.005	0.015	0.004	0.005	0.005	-0.026	-0.009	-0.0	0.141	-0.006	0.201	1906	FRA	0
553	0.002	-0.02	-0.006	-0.006	0.01	0.011	0.011	-0.044	-0.009	-0.003	0.117	0.012	0.151	1907	FRA	0
554	0.003	0.002	-0.011	-0.003	-0.001	-0.004	0.004	-0.031	-0.006	-0.013	0.064	-0.004	0.078	1908	FRA	0
555	0.003	0.002	-0.009	-0.0	-0.005	-0.013	-0.002	-0.003	-0.005	-0.014	0.01	-0.014	0.025	1909	FRA	0
556	0.013	-0.012	-0.01	0.012	-0.003	-0.011	-0.001	0.02	0.003	-0.013	0.078	-0.004	0.149	1910	FRA	0
557	-0.002	-0.019	-0.007	0.007	0.012	-0.011	0.003	0.003	-0.001	-0.018	0.054	0.001	0.099	1911	FRA	0
558	-0.003	0.003	-0.005	-0.012	0.007	0.01	0.006	-0.034	-0.005	-0.017	0.086	0.009	0.119	1912	FRA	0
559	0.02	-0.012	-0.006	0.004	-0.001	0.009	0.001	-0.029	-0.004	-0.01	0.081	0.01	0.14	1913	FRA	0
560	0.013	0.007	-0.005	-0.018	0.025	-0.013	0.002	-0.01	-0.003	0.059	0.01	0.003	0.146	1922	FRA	0
561	-0.01	0.007	-0.001	-0.008	0.017	-0.005	-0.001	-0.013	-0.0	-0.016	0.031	-0.01	0.066	1923	FRA	0
562	-0.036	-0.011	0.008	0.008	0.008	0.064	-0.002	-0.027	-0.005	-0.03	0.029	0.0	0.083	1924	FRA	0
563	-0.029	-0.011	-0.002	-0.002	0.016	0.102	0.005	-0.021	0.004	-0.016	0.034	-0.001	0.155	1925	FRA	0
564	-0.01	-0.008	-0.003	0.005	0.013	0.021	0.003	-0.026	-0.007	-0.005	0.008	0.001	0.067	1926	FRA	0
565	-0.004	0.007	0.005	0.006	0.027	0.004	0.004	-0.025	-0.011	0.029	0.011	-0.021	0.108	1927	FRA	0
566	-0.002	0.022	0.013	-0.01	-0.01	0.004	-0.003	0.031	-0.005	-0.02	0.026	-0.012	0.11	1928	FRA	1
567	-0.004	0.014	0.009	0.008	0.027	0.003	-0.002	0.077	0.004	-0.015	0.124	-0.005	0.315	1929	FRA	1
568	-0.004	-0.008	-0.001	-0.001	0.009	0.001	-0.002	-0.01	-0.001	-0.015	-0.023	-0.015	0.005	1951	FRA	0
569	0.002	-0.006	0.002	0.001	0.002	0.0	0.004	-0.01	-0.005	-0.013	-0.021	-0.015	0.018	1952	FRA	0
570	-0.005	0.001	0.003	-0.002	-0.002	-0.002	-0.005	-0.003	-0.004	-0.014	-0.025	-0.015	0.004	1953	FRA	0
571	0.015	0.001	0.004	-0.004	-0.003	0.001	-0.004	0.008	0.004	-0.014	-0.037	-0.025	0.023	1954	FRA	0
572	0.001	0.002	-0.001	-0.003	-0.004	-0.001	-0.004	0.006	0.002	-0.011	-0.039	-0.017	0.009	1955	FRA	0
573	-0.003	-0.0	0.003	-0.002	-0.003	0.001	0.001	-0.007	-0.002	-0.009	-0.034	-0.017	0.004	1956	FRA	0
574	-0.007	-0.004	0.003	-0.004	-0.003	0.002	0.001	-0.01	0.0	-0.01	-0.02	-0.014	0.011	1957	FRA	0
575	-0.009	-0.003	-0.0	0.001	-0.001	0.001	-0.001	-0.011	0.0	-0.021	-0.028	0.002	0.007	1958	FRA	0
576	-0.003	-0.004	-0.002	0.001	-0.001	-0.001	-0.003	-0.01	-0.003	-0.012	-0.018	-0.012	0.008	1959	FRA	0
577	-0.003	-0.001	0.005	-0.005	-0.003	0.003	-0.004	0.005	-0.002	-0.005	-0.027	-0.015	0.025	1960	FRA	0
578	-0.008	0.003	0.003	-0.003	-0.002	-0.001	-0.001	0.005	0.001	-0.008	-0.036	-0.016	0.012	1961	FRA	0
579	-0.007	0.002	-0.001	-0.003	-0.003	-0.0	-0.001	0.001	-0.0	-0.015	-0.025	-0.017	0.007	1962	FRA	0
580	-0.006	0.001	0.003	0.001	-0.004	-0.001	0.002	-0.006	-0.004	-0.005	-0.025	-0.014	0.019	1963	FRA	0
581	-0.01	-0.001	0.006	0.001	-0.003	0.001	0.002	-0.007	-0.001	-0.012	-0.027	-0.009	0.015	1964	FRA	0
582	-0.007	0.0	0.005	-0.004	-0.004	0.002	-0.0	0.002	0.002	-0.01	-0.032	-0.021	0.01	1965	FRA	0
583	-0.006	0.0	0.003	-0.005	-0.004	-0.001	-0.002	0.002	0.001	-0.012	-0.028	-0.016	0.007	1966	FRA	0
584	-0.006	0.001	0.004	-0.002	-0.004	-0.002	0.0	0.006	0.0	-0.011	-0.039	-0.017	0.007	1967	FRA	0
585	-0.01	0.0	-0.001	-0.005	-0.003	-0.004	0.004	0.007	-0.0	-0.017	-0.027	-0.003	0.017	1968	FRA	0
586	-0.014	-0.004	-0.002	-0.006	-0.005	-0.002	0.005	-0.006	-0.001	-0.018	-0.003	0.01	0.03	1969	FRA	0
587	-0.013	-0.004	-0.001	-0.004	0.003	0.002	-0.002	-0.01	-0.002	-0.023	0.0	0.006	0.027	1970	FRA	0
588	-0.006	0.002	-0.002	-0.002	0.001	-0.0	-0.005	0.003	0.001	-0.012	-0.032	-0.016	0.008	1971	FRA	0
589	-0.001	0.01	-0.005	0.003	-0.005	-0.001	-0.002	0.009	-0.001	-0.007	-0.024	-0.015	0.038	1972	FRA	0
590	-0.011	0.002	-0.001	-0.008	-0.005	0.0	-0.001	0.002	-0.003	-0.019	-0.004	0.005	0.032	1973	FRA	0
591	-0.041	0.002	0.004	-0.006	-0.003	0.007	0.004	-0.026	0.018	-0.018	0.037	0.028	0.082	1974	FRA	0
592	-0.003	0.001	0.006	-0.003	-0.004	-0.0	-0.002	0.011	0.009	-0.015	-0.014	-0.019	0.043	1975	FRA	0
593	-0.008	-0.0	-0.002	-0.003	-0.002	-0.003	-0.002	0.01	-0.002	-0.02	-0.028	-0.004	0.012	1976	FRA	0
594	-0.013	-0.004	0.004	-0.004	-0.002	-0.001	0.006	-0.011	0.001	-0.024	0.011	-0.0	0.038	1977	FRA	0
595	-0.009	0.023	-0.003	-0.005	-0.003	-0.013	-0.005	-0.015	-0.006	-0.016	0.01	-0.01	0.023	1978	FRA	0
596	-0.01	0.029	0.004	-0.006	-0.004	-0.006	-0.004	-0.017	-0.007	-0.019	0.007	0.001	0.044	1979	FRA	0
597	-0.026	-0.003	0.009	0.001	-0.004	0.002	0.004	-0.018	0.011	-0.024	0.022	-0.008	0.041	1980	FRA	0
598	-0.023	0.001	0.0	0.004	-0.0	0.001	0.006	-0.017	0.046	-0.028	0.002	0.003	0.07	1981	FRA	0
599	-0.01	-0.008	0.0	-0.002	0.0	0.0	0.006	-0.013	0.005	-0.019	-0.006	-0.001	0.03	1982	FRA	0
600	-0.007	-0.006	0.004	0.001	0.0	-0.004	0.0	-0.007	-0.003	-0.017	-0.002	-0.003	0.032	1983	FRA	0
601	0.004	-0.004	0.001	0.004	-0.001	-0.005	-0.006	-0.007	-0.011	-0.025	-0.006	0.001	0.022	1984	FRA	0
602	-0.002	-0.004	-0.001	0.002	-0.002	-0.003	-0.004	-0.005	-0.008	-0.018	0.004	-0.008	0.027	1985	FRA	0
603	-0.006	-0.005	0.008	-0.003	-0.004	-0.003	0.0	-0.014	-0.02	0.003	0.013	-0.002	0.044	1986	FRA	0
604	-0.004	0.001	0.0	-0.008	-0.0	-0.002	0.001	-0.007	-0.018	0.034	-0.002	-0.019	0.051	1987	FRA	0
605	0.004	0.015	0.0	-0.005	0.008	-0.001	0.007	0.009	0.003	0.095	-0.002	-0.029	0.181	1988	FRA	0
606	-0.001	-0.006	0.007	-0.002	-0.003	0.008	-0.003	0.028	-0.002	0.022	0.1	0.017	0.24	1989	FRA	0
607	-0.009	-0.007	0.024	-0.001	-0.005	0.01	-0.001	0.019	0.011	0.003	0.103	0.01	0.232	1990	FRA	0
608	-0.014	-0.008	-0.005	0.001	-0.0	-0.009	-0.001	-0.018	0.006	-0.021	0.06	0.012	0.08	1991	FRA	0
609	-0.007	-0.002	-0.004	0.002	-0.003	-0.013	-0.002	-0.019	-0.015	-0.017	0.017	0.014	0.025	1992	FRA	0
610	-0.001	0.001	0.0	-0.0	-0.004	-0.013	-0.003	-0.015	-0.019	-0.017	0.004	0.019	0.028	1993	FRA	0
611	-0.005	-0.001	-0.002	-0.005	0.006	0.005	-0.003	-0.001	0.004	0.003	-0.01	-0.008	0.057	1994	FRA	0
612	-0.001	0.004	0.01	-0.002	0.003	-0.002	0.001	-0.003	-0.003	-0.006	-0.017	-0.007	0.052	1995	FRA	0
613	-0.004	0.003	0.003	-0.001	0.007	-0.002	-0.004	-0.004	-0.005	-0.002	-0.007	-0.016	0.042	1996	FRA	0
614	-0.003	-0.002	0.002	0.001	-0.002	-0.002	-0.006	-0.007	-0.005	-0.011	-0.025	-0.014	0.005	1997	FRA	0
615	-0.0	0.002	-0.001	0.0	-0.003	-0.004	-0.002	-0.011	-0.017	-0.01	0.011	-0.011	0.028	1998	FRA	0
616	-0.004	-0.003	-0.0	-0.006	-0.003	-0.002	0.001	-0.011	-0.01	0.014	-0.025	-0.02	0.009	1999	FRA	0
617	-0.003	-0.005	-0.0	-0.011	-0.002	-0.001	0.001	-0.007	0.002	-0.012	-0.004	-0.008	0.025	2000	FRA	0
618	-0.008	0.001	-0.001	-0.007	-0.005	-0.002	0.004	0.002	0.003	-0.015	-0.017	-0.001	0.032	2001	FRA	0
619	-0.005	0.0	0.001	-0.002	-0.001	-0.003	-0.001	-0.002	-0.004	-0.005	-0.031	-0.017	0.005	2002	FRA	0
620	-0.005	0.002	0.002	-0.002	-0.0	-0.003	0.004	-0.009	-0.007	-0.008	-0.027	-0.013	0.011	2003	FRA	0
621	-0.005	0.001	-0.001	-0.001	-0.0	-0.002	-0.001	-0.008	-0.006	-0.009	-0.023	-0.016	0.005	2004	FRA	0
622	-0.002	-0.0	0.008	0.005	0.005	0.0	0.0	0.002	-0.013	0.064	-0.015	-0.028	0.102	2005	FRA	0
623	0.017	0.003	0.034	0.019	-0.009	0.007	-0.0	0.007	0.008	0.273	0.067	0.032	0.531	2006	FRA	1
624	0.023	0.02	0.028	0.047	-0.006	0.006	0.006	0.043	0.041	0.337	0.075	0.041	0.738	2007	FRA	1
625	-0.001	0.003	-0.001	-0.005	-0.001	-0.002	-0.002	-0.006	-0.004	-0.008	-0.018	-0.015	0.016	2013	FRA	0
626	0.0	0.001	-0.001	-0.002	-0.003	-0.002	-0.001	-0.003	-0.007	-0.014	-0.027	-0.013	0.004	2014	FRA	0
627	0.004	-0.0	-0.001	0.0	-0.003	-0.004	-0.001	-0.003	-0.008	-0.018	-0.026	-0.007	0.008	2015	FRA	0
628	0.004	-0.001	-0.001	-0.001	-0.004	-0.004	-0.001	-0.004	-0.009	-0.019	-0.022	-0.007	0.008	2016	FRA	0
629	0.012	0.003	-0.007	-0.0	-0.003	-0.004	-0.001	-0.012	-0.011	-0.015	0.011	0.01	0.058	1882	GBR	0
630	0.015	-0.002	-0.007	0.0	-0.006	-0.003	0.008	-0.015	-0.008	-0.023	0.032	0.015	0.085	1883	GBR	0
